Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Waiting for fees to stabilize 2...
Connecting...
Identity: EsNAZR7JFRWQZeZpVzfi5PGG62TvVpfcCQkhtrsp6jN7
Genesis Hash: AbQv8rc4HF5gTggshFpA1PYdEfu4wrSTU7WbLm4NmWjs
Version: 3.0.10
Shred Version: 43262
Gossip Address: 127.0.0.1:8000
TPU Address: 127.0.0.1:8003
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:00:01 | Processed Slot: 1 | Confirmed Slot: 1 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 0 | ◎500.000000000
00:02:33 | Processed Slot: 327 | Confirmed Slot: 327 | Finalized Slot: 296 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 588 | ◎499.999030000
00:02:33 | Processed Slot: 328 | Confirmed Slot: 328 | Finalized Slot: 297 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 589 | ◎499.999025000
00:02:34 | Processed Slot: 328 | Confirmed Slot: 328 | Finalized Slot: 297 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 589 | ◎499.999025000
00:02:34 | Processed Slot: 329 | Confirmed Slot: 329 | Finalized Slot: 298 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 590 | ◎499.999020000
00:02:34 | Processed Slot: 329 | Confirmed Slot: 329 | Finalized Slot: 298 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 590 | ◎499.999020000
00:02:34 | Processed Slot: 330 | Confirmed Slot: 330 | Finalized Slot: 299 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 591 | ◎499.999015000
00:02:35 | Processed Slot: 330 | Confirmed Slot: 330 | Finalized Slot: 299 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 591 | ◎499.999015000
00:02:35 | Processed Slot: 331 | Confirmed Slot: 331 | Finalized Slot: 300 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 592 | ◎499.999010000
00:02:35 | Processed Slot: 331 | Confirmed Slot: 331 | Finalized Slot: 300 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 592 | ◎499.999010000
00:02:35 | Processed Slot: 332 | Confirmed Slot: 332 | Finalized Slot: 301 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 593 | ◎499.999005000
00:02:36 | Processed Slot: 332 | Confirmed Slot: 332 | Finalized Slot: 301 | Full Snapshot Slot: 200 | Incremental Snapshot Slot: - | Transactions: 593 | ◎499.999005000
00:02:36 | Processed Slot: 333 | Confirmed Slot: 333 | Finalized Slot: 302 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 594 | ◎499.999000000
00:02:36 | Processed Slot: 333 | Confirmed Slot: 333 | Finalized Slot: 302 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 594 | ◎499.999000000
00:02:36 | Processed Slot: 334 | Confirmed Slot: 334 | Finalized Slot: 303 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 595 | ◎499.998995000
00:02:37 | Processed Slot: 334 | Confirmed Slot: 334 | Finalized Slot: 303 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 595 | ◎499.998995000
00:02:37 | Processed Slot: 335 | Confirmed Slot: 335 | Finalized Slot: 304 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 596 | ◎499.998990000
00:02:37 | Processed Slot: 335 | Confirmed Slot: 335 | Finalized Slot: 304 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 596 | ◎499.998990000
00:02:37 | Processed Slot: 336 | Confirmed Slot: 336 | Finalized Slot: 305 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 597 | ◎499.998985000
00:02:38 | Processed Slot: 336 | Confirmed Slot: 336 | Finalized Slot: 305 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 597 | ◎499.998985000
00:02:38 | Processed Slot: 337 | Confirmed Slot: 337 | Finalized Slot: 306 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 598 | ◎499.998980000
00:02:38 | Processed Slot: 337 | Confirmed Slot: 337 | Finalized Slot: 306 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 598 | ◎499.998980000
00:02:39 | Processed Slot: 338 | Confirmed Slot: 338 | Finalized Slot: 307 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 599 | ◎499.998975000
00:02:39 | Processed Slot: 338 | Confirmed Slot: 338 | Finalized Slot: 307 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 599 | ◎499.998975000
00:02:39 | Processed Slot: 339 | Confirmed Slot: 339 | Finalized Slot: 308 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 600 | ◎499.998970000
00:02:39 | Processed Slot: 339 | Confirmed Slot: 339 | Finalized Slot: 308 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 600 | ◎499.998970000
00:02:40 | Processed Slot: 340 | Confirmed Slot: 340 | Finalized Slot: 309 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 601 | ◎499.998965000
00:02:40 | Processed Slot: 340 | Confirmed Slot: 340 | Finalized Slot: 309 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 601 | ◎499.998965000
00:02:40 | Processed Slot: 341 | Confirmed Slot: 341 | Finalized Slot: 310 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 602 | ◎499.998960000
00:02:40 | Processed Slot: 342 | Confirmed Slot: 342 | Finalized Slot: 311 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 603 | ◎499.998955000
00:02:41 | Processed Slot: 342 | Confirmed Slot: 342 | Finalized Slot: 311 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 603 | ◎499.998955000
00:02:41 | Processed Slot: 343 | Confirmed Slot: 343 | Finalized Slot: 312 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 604 | ◎499.998950000
00:02:41 | Processed Slot: 343 | Confirmed Slot: 343 | Finalized Slot: 312 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 604 | ◎499.998950000
00:02:41 | Processed Slot: 344 | Confirmed Slot: 344 | Finalized Slot: 313 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 605 | ◎499.998945000
00:02:42 | Processed Slot: 344 | Confirmed Slot: 344 | Finalized Slot: 313 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 605 | ◎499.998945000
00:02:42 | Processed Slot: 345 | Confirmed Slot: 345 | Finalized Slot: 314 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 607 | ◎499.998945000
00:02:42 | Processed Slot: 345 | Confirmed Slot: 345 | Finalized Slot: 314 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 607 | ◎499.998945000
00:02:42 | Processed Slot: 346 | Confirmed Slot: 346 | Finalized Slot: 315 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 619 | ◎499.998967500
00:02:43 | Processed Slot: 346 | Confirmed Slot: 346 | Finalized Slot: 315 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 619 | ◎499.998967500
00:02:43 | Processed Slot: 347 | Confirmed Slot: 347 | Finalized Slot: 316 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 665 | ◎499.999075000
00:02:43 | Processed Slot: 348 | Confirmed Slot: 348 | Finalized Slot: 317 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 710 | ◎499.999180000
00:02:43 | Processed Slot: 348 | Confirmed Slot: 348 | Finalized Slot: 317 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 710 | ◎499.999180000
00:02:44 | Processed Slot: 349 | Confirmed Slot: 349 | Finalized Slot: 318 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 756 | ◎499.999287500
00:02:44 | Processed Slot: 349 | Confirmed Slot: 349 | Finalized Slot: 318 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 756 | ◎499.999287500
00:02:44 | Processed Slot: 350 | Confirmed Slot: 350 | Finalized Slot: 319 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 801 | ◎499.999392500
00:02:44 | Processed Slot: 350 | Confirmed Slot: 350 | Finalized Slot: 319 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 801 | ◎499.999392500
00:02:45 | Processed Slot: 351 | Confirmed Slot: 351 | Finalized Slot: 320 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 847 | ◎499.999500000
00:02:45 | Processed Slot: 352 | Confirmed Slot: 351 | Finalized Slot: 321 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 869 | ◎499.999500000
00:02:45 | Processed Slot: 352 | Confirmed Slot: 352 | Finalized Slot: 321 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 869 | ◎499.999547500
00:02:45 | Processed Slot: 353 | Confirmed Slot: 352 | Finalized Slot: 322 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 871 | ◎499.999547500
00:02:46 | Processed Slot: 353 | Confirmed Slot: 353 | Finalized Slot: 322 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 871 | ◎499.999545000
00:02:46 | Processed Slot: 354 | Confirmed Slot: 354 | Finalized Slot: 323 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 872 | ◎499.999540000
00:02:46 | Processed Slot: 354 | Confirmed Slot: 354 | Finalized Slot: 323 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 872 | ◎499.999540000
00:02:46 | Processed Slot: 355 | Confirmed Slot: 355 | Finalized Slot: 324 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 873 | ◎499.999535000
00:02:47 | Processed Slot: 355 | Confirmed Slot: 355 | Finalized Slot: 324 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 873 | ◎499.999535000
00:02:47 | Processed Slot: 356 | Confirmed Slot: 356 | Finalized Slot: 325 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 874 | ◎499.999530000
00:02:47 | Processed Slot: 356 | Confirmed Slot: 356 | Finalized Slot: 325 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 874 | ◎499.999530000
00:02:47 | Processed Slot: 357 | Confirmed Slot: 357 | Finalized Slot: 326 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 876 | ◎499.999527500
00:02:48 | Processed Slot: 358 | Confirmed Slot: 358 | Finalized Slot: 327 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 878 | ◎499.999525000
00:02:48 | Processed Slot: 358 | Confirmed Slot: 358 | Finalized Slot: 327 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 878 | ◎499.999525000
00:02:48 | Processed Slot: 359 | Confirmed Slot: 359 | Finalized Slot: 328 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 880 | ◎499.999522500
00:02:48 | Processed Slot: 359 | Confirmed Slot: 359 | Finalized Slot: 328 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 880 | ◎499.999522500
00:02:49 | Processed Slot: 360 | Confirmed Slot: 360 | Finalized Slot: 329 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 882 | ◎499.999522500
00:02:49 | Processed Slot: 360 | Confirmed Slot: 360 | Finalized Slot: 329 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 882 | ◎499.999522500
00:02:49 | Processed Slot: 361 | Confirmed Slot: 361 | Finalized Slot: 330 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 883 | ◎499.999517500
00:02:49 | Processed Slot: 361 | Confirmed Slot: 361 | Finalized Slot: 330 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 883 | ◎499.999517500
00:02:50 | Processed Slot: 362 | Confirmed Slot: 362 | Finalized Slot: 331 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 884 | ◎499.999512500
00:02:50 | Processed Slot: 362 | Confirmed Slot: 362 | Finalized Slot: 331 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 884 | ◎499.999512500
00:02:50 | Processed Slot: 363 | Confirmed Slot: 363 | Finalized Slot: 332 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 885 | ◎499.999507500
00:02:50 | Processed Slot: 364 | Confirmed Slot: 363 | Finalized Slot: 333 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 886 | ◎499.999507500
00:02:51 | Processed Slot: 364 | Confirmed Slot: 364 | Finalized Slot: 333 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 886 | ◎499.999502500
00:02:51 | Processed Slot: 365 | Confirmed Slot: 365 | Finalized Slot: 334 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 887 | ◎499.999497500
00:02:51 | Processed Slot: 365 | Confirmed Slot: 365 | Finalized Slot: 334 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 887 | ◎499.999497500
00:02:52 | Processed Slot: 366 | Confirmed Slot: 366 | Finalized Slot: 335 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 888 | ◎499.999492500
00:02:52 | Processed Slot: 366 | Confirmed Slot: 366 | Finalized Slot: 335 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 888 | ◎499.999492500
00:02:52 | Processed Slot: 367 | Confirmed Slot: 367 | Finalized Slot: 336 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 889 | ◎499.999487500
00:02:52 | Processed Slot: 367 | Confirmed Slot: 367 | Finalized Slot: 336 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 889 | ◎499.999487500
00:02:53 | Processed Slot: 368 | Confirmed Slot: 368 | Finalized Slot: 337 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 890 | ◎499.999482500
00:02:53 | Processed Slot: 368 | Confirmed Slot: 368 | Finalized Slot: 337 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 890 | ◎499.999482500
00:02:53 | Processed Slot: 369 | Confirmed Slot: 369 | Finalized Slot: 338 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 891 | ◎499.999477500
00:02:53 | Processed Slot: 369 | Confirmed Slot: 369 | Finalized Slot: 338 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 891 | ◎499.999477500
00:02:54 | Processed Slot: 370 | Confirmed Slot: 370 | Finalized Slot: 339 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 892 | ◎499.999472500
00:02:54 | Processed Slot: 371 | Confirmed Slot: 371 | Finalized Slot: 340 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 893 | ◎499.999467500
00:02:54 | Processed Slot: 371 | Confirmed Slot: 371 | Finalized Slot: 340 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 893 | ◎499.999467500
00:02:54 | Processed Slot: 372 | Confirmed Slot: 372 | Finalized Slot: 341 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 894 | ◎499.999462500
00:02:55 | Processed Slot: 372 | Confirmed Slot: 372 | Finalized Slot: 341 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 894 | ◎499.999462500
00:02:55 | Processed Slot: 373 | Confirmed Slot: 373 | Finalized Slot: 342 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 895 | ◎499.999457500
00:02:55 | Processed Slot: 373 | Confirmed Slot: 373 | Finalized Slot: 342 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 895 | ◎499.999457500
00:02:55 | Processed Slot: 374 | Confirmed Slot: 374 | Finalized Slot: 343 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 896 | ◎499.999452500
00:02:56 | Processed Slot: 374 | Confirmed Slot: 374 | Finalized Slot: 343 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 896 | ◎499.999452500
00:02:56 | Processed Slot: 375 | Confirmed Slot: 375 | Finalized Slot: 344 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 897 | ◎499.999447500
00:02:56 | Processed Slot: 375 | Confirmed Slot: 375 | Finalized Slot: 344 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 897 | ◎499.999447500
00:02:56 | Processed Slot: 376 | Confirmed Slot: 376 | Finalized Slot: 345 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 898 | ◎499.999442500
00:02:57 | Processed Slot: 377 | Confirmed Slot: 377 | Finalized Slot: 346 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 899 | ◎499.999437500
00:02:57 | Processed Slot: 377 | Confirmed Slot: 377 | Finalized Slot: 346 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 899 | ◎499.999437500
00:02:57 | Processed Slot: 378 | Confirmed Slot: 378 | Finalized Slot: 347 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 900 | ◎499.999432500
00:02:57 | Processed Slot: 378 | Confirmed Slot: 378 | Finalized Slot: 347 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 900 | ◎499.999432500
00:02:58 | Processed Slot: 379 | Confirmed Slot: 379 | Finalized Slot: 348 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 901 | ◎499.999427500
00:02:58 | Processed Slot: 379 | Confirmed Slot: 379 | Finalized Slot: 348 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 901 | ◎499.999427500
00:02:58 | Processed Slot: 380 | Confirmed Slot: 380 | Finalized Slot: 349 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 902 | ◎499.999422500
00:02:58 | Processed Slot: 380 | Confirmed Slot: 380 | Finalized Slot: 349 | Full Snapshot Slot: 300 | Incremental Snapshot Slot: - | Transactions: 902 | ◎499.999422500
